id,name,host_id,host_name,host_since_Year,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,accommodates,bedrooms
40685816,"Cosy new room, private bathroom",314064340,Mike,2019,Oud-Noord,52.383671,4.912778,Private room,103,2,37,2022-05-19,4.89,4.92,4.95,4.95,5,4.68,4.78,2,1
40701237,Modern & Spacious apartment with nice garden!,26795408,Tom,2015,De Baarsjes - Oud-West,52.37247,4.85278,Entire home/apt,125,2,6,2022-05-24,4.67,4.83,4.67,5,5,4.5,4.83,2,1
40712116,Cozy Apartment in City Center,5277944,Hannah,2013,Centrum-Oost,52.36241,4.8985,Entire home/apt,180,4,4,2022-05-14,5,5,5,5,5,4.75,4.75,2,1
40717994,"New studio near Vondelpark, private entrance",154994295,Suzanne,2017,De Baarsjes - Oud-West,52.36327,4.86791,Private room,106,2,99,2022-06-01,4.91,4.91,4.84,4.96,4.91,4.88,4.72,2,1
40726409,NEW! LUXURIOUS APPARTMENT 4 p. + ROOFTERRACE,12946231,Emmy,2014,De Pijp - Rivierenbuurt,52.3473,4.91136,Entire home/apt,217,3,5,2022-05-08,5,5,5,5,5,4.6,5,4,2
40726608,Bright studio in the middle of the Pijp,316130564,Vy,2019,De Pijp - Rivierenbuurt,52.3524,4.89722,Private room,96,1,1,2021-03-09,5,5,5,5,5,5,5,2,
40728654,Spacefull room with king size bed in Amsterdam.,90650431,Brit,2016,Watergraafsmeer,52.34143,4.94729,Private room,60,1,14,2020-03-15,4.93,4.57,4.71,4.93,4.86,4.5,4.71,2,1
40745821,Spacious & stylish loft + rooftop in de Pijp area,17997277,Emmy,2014,De Pijp - Rivierenbuurt,52.35099,4.89315,Entire home/apt,150,4,14,2022-05-03,5,4.93,5,5,4.93,5,4.71,4,2
40756989,NEW Beautiful & spacious appartement with terrace,30931060,Michiel,2015,Watergraafsmeer,52.35564,4.92943,Entire home/apt,140,3,2,2020-02-13,5,5,4.5,5,5,4.5,5,2,1
40792169,The Harlemstreet city suite - Stunning location!,240146609,Hsiu Yen,2019,Centrum-West,52.38078,4.89355,Entire home/apt,149,2,74,2022-05-15,4.22,4.65,4.47,4.62,3.97,4.85,4.23,2,
40798934,Cozy Apartment Next to Amsterdam Wester park,20302077,Anton,2014,Bos en Lommer,52.38399,4.85794,Entire home/apt,200,2,8,2022-05-07,4.88,4.88,4.75,4.75,4.75,4.75,4.5,2,1
40803385,"Comfy studio for 2 pers, 10 min. from Amsterdam",21597796,Hilde & Bram,2014,Noord-Oost,52.43393,4.95248,Entire home/apt,80,2,89,2022-06-02,4.92,4.89,4.91,4.99,4.97,4.85,4.74,2,1
40815112,45m2 studio in historic citycenter (free bikes),856702,Olivier,2011,Centrum-West,52.3871,4.89103,Private room,130,2,62,2022-06-04,4.89,4.9,4.84,5,4.97,4.89,4.66,2,
40815993,Charming apartment in the center of Amsterdam,317405636,Jordi,2019,De Baarsjes - Oud-West,52.36663,4.87528,Entire home/apt,100,5,7,2022-04-25,5,5,4.57,5,5,5,4.57,4,1
40822137,Soft Spaciously Central River Living,2202315,Nike,2012,Centrum-Oost,52.36914,4.92395,Entire home/apt,136,3,8,2021-12-12,5,5,5,5,5,4.88,5,4,1
40829652,"Ruime kamer 20m2 in rustige omgeving, veel privacy",69925561,Petra,2016,De Aker - Nieuw Sloten,52.34266,4.80381,Private room,100,2,2,2022-05-15,5,5,5,5,5,5,5,2,1
40832633,Fancy and cozy apartment in Oud-West area,1488099,Rudi,2011,De Baarsjes - Oud-West,52.36226,4.85408,Entire home/apt,100,3,3,2021-08-30,4.67,5,4,5,5,5,4.67,3,1
40832877,A beautiful house overlooking the water.,20093613,Michiel,2014,IJburg - Zeeburgereiland,52.35901,4.99211,Entire home/apt,200,3,3,2020-08-09,5,5,5,5,5,5,5,4,3
40833312,Old cargo vessel reborn into a modern light studio,33381838,Albertine,2015,IJburg - Zeeburgereiland,52.36214,4.99284,Private room,115,2,28,2022-05-31,4.86,4.61,4.57,4.89,4.93,4.96,4.64,2,1
40849109,3rd-4th floor apartment near The Foodhallen,613779,Silvana,2011,De Baarsjes - Oud-West,52.36502,4.86714,Entire home/apt,165,1,9,2022-04-05,4.89,4.89,4.67,4.67,5,5,4.89,2,1
40862073,Spacious condo with rooftop near center,685691,Marc,2011,Westerpark,52.37968,4.87098,Entire home/apt,180,4,0,,,,,,,,,2,1
40894273,"Apartment with garden,charming area in city centre",27955605,Maxime,2015,Centrum-West,52.36612,4.87861,Entire home/apt,300,4,11,2022-04-22,4.91,4.91,4.82,4.91,4.91,5,4.73,2,1
40905054,Comfortable Triple Room near Schiphol (Free Airport Shuttle),261757289,Corendon Village Hotel Amsterdam,2019,De Aker - Nieuw Sloten,52.32821,4.78629,Private room,198,1,0,,,,,,,,,2,1
40905577,Comfortable Twin Room near the Airport (Free Shuttle),261757289,Corendon Village Hotel Amsterdam,2019,De Aker - Nieuw Sloten,52.32802,4.78547,Private room,171,1,49,2021-11-14,4.47,4.47,4.69,4.69,4.43,4.47,4.63,2,1
40905997,Luxurious Superior Suite near Airport (Free Airport Shuttle),261757289,Corendon Village Hotel Amsterdam,2019,De Aker - Nieuw Sloten,52.32936,4.78712,Private room,226,1,6,2021-06-04,4.83,4.67,4.67,5,5,4.83,5,2,1
40906512,Comfortable Double Room near Airport (Free Shuttle),261757289,Corendon Village Hotel Amsterdam,2019,De Aker - Nieuw Sloten,52.32783,4.78536,Private room,169,1,116,2022-05-20,4.37,4.39,4.53,4.35,4.21,4.3,4.42,2,1
40906668,Luxurious Junior Suite near Airport (Free Shuttle),261757289,Corendon Village Hotel Amsterdam,2019,De Aker - Nieuw Sloten,52.32938,4.78559,Private room,210,1,3,2021-10-17,3,3,4.67,4,4,3,3.33,2,1
40911152,B&B de Albatros,20270437,Elise,2014,Noord-West,52.41261,4.90137,Private room,85,2,0,,,,,,,,,2,1
40915515,★COSY STUDIO FOR 2 IN THE JORDAAN ★ CANALS ★ VIEW★,317610242,Elisabeth,2019,Centrum-West,52.37489,4.88098,Private room,125,3,52,2022-05-23,4.96,4.96,4.98,5,5,5,4.83,2,
40935962,Colour&Cosy apartment - Pets welcome!,12547711,Isaura,2014,De Baarsjes - Oud-West,52.36798,4.85234,Entire home/apt,225,3,6,2022-04-24,5,5,4.5,5,5,4.83,5,3,2
40944828,Beautiful designed house next to Amsterdam,6351700,Myrthe,2013,Gaasperdam - Driemond,52.31884,5.03735,Entire home/apt,149,2,11,2021-10-25,4.82,4.91,4.45,4.91,5,4.82,4.73,5,4
40960069,Gorgeous and stylish place for two in hip west!,319176497,Ester,2019,De Baarsjes - Oud-West,52.36728,4.85132,Private room,168,2,20,2022-05-16,5,4.9,5,5,5,4.75,4.85,2,1
40985735,Cosy Amsterdam  apartment & lush garden,1556618,Kim,2012,De Baarsjes - Oud-West,52.37129,4.8501,Entire home/apt,299,2,9,2022-04-28,4.78,4.78,4.67,4.89,5,4.78,4.78,4,2
40995518,Bright and Sunny apartment in Hipster Amsterdam,39689381,Peter,2015,De Pijp - Rivierenbuurt,52.35254,4.90047,Entire home/apt,135,3,1,2020-09-21,5,5,5,5,5,5,5,3,
41003140,The reading room + chill out space,2643843,Nils,2012,Centrum-Oost,52.36782,4.92389,Private room,78,2,11,2022-06-03,5,5,5,5,5,4.82,4.91,3,1
41029155,Renovated rooftop studio in hip east Amsterdam,26470949,Lobke,2015,Oud-Oost,52.36199,4.9272,Entire home/apt,154,2,3,2022-04-03,5,5,4.67,5,5,4.67,5,2,1
41041960,3 rooms house in Amsterdam,159727878,Sam,2017,Geuzenveld - Slotermeer,52.37241,4.82199,Entire home/apt,100,3,4,2022-05-01,3.75,3.75,3,4.5,4.25,3.75,3.75,2,3
41044723,Landslake meets Amsterdam',320676632,Michele,2019,Noord-West,52.43189,4.92057,Entire home/apt,90,2,2,2020-02-13,5,5,5,5,5,4.5,5,4,
41074014,Straight Tree Residence - “ Oak Room” Canal View,15959131,Myriam,2014,Centrum-Oost,52.37356,4.90379,Private room,165,2,46,2022-06-02,4.87,4.96,4.98,4.91,4.84,4.91,4.8,2,1
41099512,Sweet room in P&J's informal home!,74551312,Peter & Jeannine,2016,De Pijp - Rivierenbuurt,52.35705,4.89023,Private room,60,2,3,2020-02-24,5,4.67,4.33,4.67,5,5,4.67,1,1
41139493,"Straight Tree Residence - ""Bamboo Room""",15959131,Myriam,2014,Centrum-Oost,52.37181,4.90226,Private room,172,2,36,2022-05-28,4.83,4.89,4.97,4.86,4.83,4.94,4.69,2,1
41141392,"City Centre, Clean & Comfortable apartment",48388216,Otto,2015,Bos en Lommer,52.37846,4.86099,Entire home/apt,217,3,13,2021-08-02,5,5,4.85,4.92,5,4.54,4.92,4,2
41142989,"Cozy apartment near Adam Amstel, free parking",218079430,Olaf,2018,Watergraafsmeer,52.33462,4.93704,Entire home/apt,425,1,4,2021-10-19,5,5,5,5,5,4.75,5,7,2
41150601,Private Room in Canal View Vibrant Amsterdam Area,289328329,Rozh,2019,Oud-Oost,52.36537,4.92648,Private room,150,1,13,2022-05-28,5,4.92,5,5,5,5,4.92,1,1
41151206,Bright stylish home in city centre - 160m2,13960281,Erica,2014,Zuid,52.35574,4.88467,Entire home/apt,199,2,11,2021-09-19,5,5,4.73,5,4.91,5,4.91,4,2
41174667,"Entire apartment, Cosy bedroom, bathroom, balcony",127239110,Sen,2017,Bos en Lommer,52.385,4.85014,Entire home/apt,102,2,2,2020-02-02,5,5,5,5,5,5,5,2,2
41177153,Damsquare | Private space | Amsterdam Central,322790149,René,2019,Centrum-West,52.37301,4.89556,Entire home/apt,266,2,2,2021-11-28,5,5,5,5,5,5,5,2,
41178657,Damsquare view | Private Apartment | Luxurious BIG,322790149,René,2019,Centrum-West,52.37296,4.89538,Entire home/apt,256,2,32,2022-05-29,4.94,4.94,4.84,5,4.94,5,4.63,2,1
41186155,Spacious family house - high ceilings - lake view,114134751,Monique,2017,IJburg - Zeeburgereiland,52.35686,4.9883,Entire home/apt,200,3,1,2020-07-12,5,5,5,5,5,5,5,4,4
41186307,"Master bedroom in luxurious, new, clean loft!",4271294,Jan-Douwe,2012,Oud-Noord,52.39678,4.90648,Private room,55,1,1,2022-05-22,5,5,5,5,5,5,5,2,1
41204503,Cosy and spacious family home/ free parking,281050591,Yonina,2019,Geuzenveld - Slotermeer,52.38243,4.83416,Entire home/apt,250,4,4,2021-10-21,5,5,4.75,5,5,5,5,5,4
41236669,Spacious 4p city center apartment (2 bedrooms!),34773624,Julie,2015,Centrum-Oost,52.36371,4.90745,Entire home/apt,250,2,9,2021-11-14,5,5,5,4.89,5,5,4.89,4,2
41254660,Spacious ground floor apt - Great location,11645450,Nick,2014,De Pijp - Rivierenbuurt,52.34473,4.88778,Entire home/apt,275,3,5,2021-11-01,5,4.8,4,4.8,5,4.8,4.4,4,2
41258369,Private Vacation Apartment #8 in ArtHotel by metro,323946609,Erwin,2020,Bijlmer-Centrum,52.30556,4.95317,Private room,156,3,24,2022-06-02,4.83,4.75,4.92,4.96,4.96,4.83,4.71,4,2
41260917,2 persons apartment at 20 min from the city center,71956764,Aurelie,2016,Slotervaart,52.35289,4.83297,Entire home/apt,65,1,10,2022-04-28,4.9,4.9,4.6,4.8,4.9,4.6,4.7,2,1
41283335,Lovely spacious waterfront home with garden!,59360155,Margriet En Rutger,2016,IJburg - Zeeburgereiland,52.35542,5.00276,Entire home/apt,500,7,0,,,,,,,,,6,4
41284714,Rooftop,144593639,Angèle,2017,Bijlmer-Centrum,52.27252,4.97406,Entire home/apt,175,2,10,2022-05-27,5,5,5,5,5,4.9,5,4,2
41284919,Unique Canal View Apartment in Oud-West,17808959,Alan,2014,Westerpark,52.37297,4.87179,Entire home/apt,170,1,1,2020-03-08,5,5,5,4,5,5,4,2,1
41290269,Cozy&Sunny Private Room in WEST- best part of town,2057636,Rositsa,2012,Bos en Lommer,52.37613548,4.861830616,Private room,110,1,5,2022-05-22,5,5,5,5,5,5,5,2,1
41319141,Houseboat on the AmstelRiver,100388418,Michelle,2016,Oud-Oost,52.35077,4.91145,Private room,119,2,9,2021-10-28,5,5,4.89,5,5,5,4.78,2,1
41329384,Family friendly apartment in nice & green area,3338337,Charlotte,2012,Watergraafsmeer,52.35314,4.94292,Entire home/apt,235,4,0,,,,,,,,,4,3
41333684,"Stylish, bright private loft with Rooftop Terrace",4443653,Ruben,2012,Oostelijk Havengebied - Indische Buurt,52.3644,4.93383,Entire home/apt,138,2,3,2020-03-11,4.67,5,5,5,5,5,4.67,2,1
41334300,Ground Floor Apartment in the heart of Amsterdam,22318017,Bella,2014,Centrum-West,52.36695,4.87816,Entire home/apt,350,2,7,2022-05-22,5,5,5,5,5,5,4.86,4,2
41336570,Premium Double Ensuite,237150996,St Christophers At The Winston,2019,Centrum-West,52.37392,4.89635,Private room,258,1,0,,,,,,,,,2,1
41339519,Bed in 6 POD Dorm Ensuite,237150996,St Christophers At The Winston,2019,Centrum-West,52.37392,4.89635,Shared room,80,1,1,2020-02-17,5,5,5,5,5,5,5,1,1
41363443,Leidse Square 5 star Luxury-apartment,51833998,Willemijjn,2015,Centrum-Oost,52.36435,4.88095,Entire home/apt,434,1,67,2022-05-11,4.93,4.96,5,4.99,4.94,4.93,4.81,4,2
41365349,Comfortable apartment in Amsterdam West,2753217,Eelco,2012,Bos en Lommer,52.38193,4.84901,Entire home/apt,90,2,12,2022-05-09,5,4.82,4.91,5,4.91,4.45,4.64,2,1
41389444,Luxurious Canal House in peaceful East-Amsterdam,5889663,Tim,2013,Watergraafsmeer,52.35194,4.92174,Entire home/apt,190,4,3,2021-09-25,4.67,4.67,5,5,5,4.67,4.67,4,2
41389614,"Hip apartment Old West, perfect for 2+Roofterrace!",54996385,Michiel,2016,De Baarsjes - Oud-West,52.37131,4.85792,Entire home/apt,204,2,0,,,,,,,,,2,1
41394232,Bright and airy apartment,6966482,Miles,2013,Gaasperdam - Driemond,52.29794,4.9753,Entire home/apt,100,1,4,2020-03-15,5,5,5,5,5,4,5,3,1
41401035,Beautiful appartment next to Vondelpark,3050361,Isabelle,2012,De Baarsjes - Oud-West,52.36073,4.85785,Entire home/apt,225,6,6,2022-05-30,5,5,5,5,5,5,5,3,2
41448877,Extremely unique stay at authentic ship Amsterdam,140199696,Douwe,2017,Oostelijk Havengebied - Indische Buurt,52.37669,4.94029,Private room,118,2,37,2022-04-07,4.59,4.68,4.46,4.49,4.59,4.78,4.54,2,1
41466832,Townhouse close to citycenter,324540313,Korien,2020,IJburg - Zeeburgereiland,52.35998,4.97873,Entire home/apt,175,2,12,2022-05-29,4.83,4.83,4.58,4.92,5,4.42,5,2,3
41468606,SUNNY-Kayak-sup-All in Amsterdam Centrumwatervilla,326403956,J,2020,Zuid,52.3405,4.84837,Entire home/apt,350,4,0,,,,,,,,,3,3
41489970,Grand room with ensuite bathroom,297319729,Olivier,2019,Centrum-Oost,52.36523,4.88197,Private room,110,1,8,2022-04-16,4.63,4.5,4.38,4.88,4.88,4.75,4.63,1,1
41513329,Bright & Comfortable private house,3079889,Janus,2012,De Baarsjes - Oud-West,52.36697,4.86057,Entire home/apt,180,5,4,2021-05-15,5,5,4.75,5,5,5,4.75,2,1
41514807,"super central btw CS/Dam, own bathroom, cosy room",147258764,Ben And Eva,2017,Centrum-West,52.37527,4.89415,Private room,133,4,11,2022-05-29,4.91,4.82,4.73,5,5,5,4.64,2,1
41515131,Super Unique Stay At Authentic Ship Amsterdam,140199696,Douwe,2017,Oostelijk Havengebied - Indische Buurt,52.37863,4.93929,Private room,118,2,6,2022-04-20,4.33,4.33,4,4.17,4.17,4.83,4.17,2,1
41522652,The Blom,302940677,Tessa,2019,Centrum-West,52.3742,4.8793,Private room,215,2,32,2022-05-24,4.69,4.72,4.97,4.91,4.75,4.91,4.5,2,1
41529465,Spacious family apartment in Old South,35022522,Bas,2015,Zuid,52.34819,4.86944,Entire home/apt,350,3,1,2020-02-20,5,5,5,5,5,5,5,6,4
41542425,Spacious apartment in the heart of Amsterdam East,123457363,Mariska,2017,Oud-Oost,52.35745,4.92443,Entire home/apt,150,2,4,2022-06-05,5,5,5,5,5,5,5,2,2
41548225,★ Amazing Private Jordaan Mansion,7594884,"Ruben, Sarah & Lindy",2013,Centrum-West,52.37867,4.88694,Entire home/apt,328,7,19,2022-05-22,4.53,4.84,4.21,4.68,4.95,5,4.47,4,2
41551571,Charming apartment at houseboat NieuwMarkt Area,12951957,Cees,2014,Centrum-Oost,52.37037,4.90595,Private room,150,3,20,2022-05-13,4.25,4.6,3.75,4.6,3.9,4.85,4.4,2,1
41603564,SWEETS hotel Willemsbrug,203731852,SWEETS Hotel,2018,Westerpark,52.38512,4.88201,Entire home/apt,224,1,14,2022-05-13,4.5,4.79,4.79,4.36,4.79,4.5,3.93,2,1
41619821,Relaxing apartment with garden,7588663,Wessel,2013,De Pijp - Rivierenbuurt,52.35027863,4.886881306,Entire home/apt,231,3,0,,,,,,,,,2,1
41629031,⭐ Spacious house + free parking in Amsterdam ⭐,75121398,Nathaly,2016,Bijlmer-Oost,52.33767,4.97175,Entire home/apt,210,3,2,2021-10-19,5,5,5,5,5,5,4.5,6,5
41629703,"Gemeubileerde kamer met bedbank, tv en keuken.",89664642,Hanny,2016,Gaasperdam - Driemond,52.29945,4.99795,Private room,50,2,0,,,,,,,,,1,
41660982,Luxurious ground floor apartment with terrace,103204148,Maarten,2016,Watergraafsmeer,52.34911,4.91461,Entire home/apt,299,7,20,2022-05-22,4.9,4.95,4.7,4.95,5,4.9,4.7,4,2
41676601,Light family home near Amsterdam with garden,4530387,Liselot & Al,2012,De Aker - Nieuw Sloten,52.33953,4.78392,Entire home/apt,225,7,0,,,,,,,,,5,3
41676821,Lovely family home close to Amsterdam,327763903,Maddie,2020,Buitenveldert - Zuidas,52.32025,4.86006,Entire home/apt,350,30,0,,,,,,,,,7,5
41680836,Bed&Bloom 99,302940677,Tessa,2019,Centrum-West,52.3746,4.87826,Private room,406,1,14,2022-05-26,5,4.93,5,5,4.86,4.93,4.93,4,2
41681293,Private Canal Apartment with patio in city centre,41837122,Janine,2015,Centrum-West,52.37666,4.89227,Entire home/apt,290,3,0,,,,,,,,,2,1
41709087,Bed in 10 POD Dorm Ensuite,237150996,St Christophers At The Winston,2019,Centrum-West,52.37392,4.89635,Shared room,77,1,1,2020-02-02,5,5,5,5,4,5,4,1,1
41710225,Standard Double Ensuite,237150996,St Christophers At The Winston,2019,Centrum-West,52.37392,4.89635,Private room,244,1,1,2020-02-23,5,5,4,5,5,5,4,2,1
41710302,Private Single Ensuite,237150996,St Christophers At The Winston,2019,Centrum-West,52.37392,4.89635,Private room,173,1,0,,,,,,,,,1,1
41716106,Luxe design loft (210m2) with sauna & thuisbios,3962231,Bing,2012,Oostelijk Havengebied - Indische Buurt,52.36574,4.93955,Entire home/apt,600,2,2,2021-11-24,5,5,5,5,5,5,5,4,2
41728240,★ Lovely Private & Modern Apartment in heart of city center w/ Balcony!,7594884,"Ruben, Sarah & Lindy",2013,Centrum-West,52.38064,4.88487,Entire home/apt,318,7,13,2022-04-23,3.54,4.23,3.15,4,4.08,4.62,3.54,4,2
41754812,Studio Boom Amsterdam,327257548,Greet,2020,Centrum-Oost,52.37201,4.90129,Entire home/apt,190,1,0,,,,,,,,,2,
41768028,Sunny apartment in De Pijp 100m from Sarphati Park,19378648,Robert,2014,De Pijp - Rivierenbuurt,52.35581,4.89958,Entire home/apt,166,2,2,2020-09-14,5,5,5,5,5,5,5,2,1
41781053,Unique experience sleep on a boat in centre A’dam,328054998,Jennie,2020,Oostelijk Havengebied - Indische Buurt,52.37558,4.92384,Shared room,500,2,0,,,,,,,,,16,1
41783364,SWEETS hotel IJdoornlaanbrug,203731852,SWEETS Hotel,2018,Noord-Oost,52.40476,4.92506,Entire home/apt,204,1,3,2022-04-30,4.67,5,5,3.67,4.67,3,2.67,2,
41789299,Sleepover Diemen,330172196,Caroline,2020,Watergraafsmeer,52.33987,4.96307,Entire home/apt,90,2,80,2022-06-01,4.94,4.94,5,4.98,5,4.65,4.8,2,1
41793095,Amsterdam Blossom Houseboat,13764503,Nina&Predrag,2014,Centrum-Oost,52.3725,4.9133,Private room,215,1,0,,,,,,,,,2,1
41798620,Modern apartment near City Center - free parking,232077186,Sander,2018,Noord-Oost,52.39867,4.92816,Entire home/apt,150,3,1,2022-05-29,5,4,5,5,5,4,5,3,2
41824482,Peaceful home in a central Amsterdam neighborhood,294162319,Ekim,2019,Oud-Noord,52.38846,4.91704,Entire home/apt,129,2,3,2022-04-18,5,5,4.67,5,5,5,5,3,2
41831014,Beautiful home for design lovers,2417166,Mirjam,2012,Noord-West,52.41685,4.90557,Entire home/apt,195,3,4,2022-05-29,5,5,5,5,5,5,5,3,2
41856941,Cosy apartment in fab location-close to Vondelpark,10872517,Suzanne,2013,De Baarsjes - Oud-West,52.36441,4.86304,Entire home/apt,90,2,10,2022-05-22,4.9,5,4.9,4.7,5,4.8,4.7,2,1
41866521,"Large villa in wetlands area, 10 mins from town",331072394,Michael,2020,IJburg - Zeeburgereiland,52.34975,4.99623,Entire home/apt,300,4,0,,,,,,,,,6,4
41880289,Modern family home in Amsterdam NDSM,2319358,Yorinde,2012,Noord-West,52.40532,4.90247,Entire home/apt,180,3,5,2022-05-29,4.8,4.8,4.8,4.6,4.8,4.8,4.8,4,4
41881450,"Private, with a personal touch/B&B/5 min. to A'dam",331180172,Caroline,2020,Buitenveldert - Zuidas,52.30839,4.86858,Entire home/apt,160,2,2,2022-04-20,5,5,5,5,5,5,5,2,1
41908124,Cozy apartment - De Baarsjes,12840373,Arturs,2014,De Baarsjes - Oud-West,52.37174,4.86349,Private room,100,1,2,2020-03-08,5,5,5,5,5,5,5,2,1
41910011,"Hotel Estheréa, Single Room",316681026,Hotel Estheréa,2019,Centrum-West,52.37054,4.88865,Private room,423,1,4,2022-05-17,5,5,5,5,5,5,5,2,1
41912003,"Hotel Estheréa, Deluxe Canal View Room",316681026,Hotel Estheréa,2019,Centrum-West,52.37054,4.88865,Private room,483,1,0,,,,,,,,,2,1
41926234,Stylish and Luxurious Studio | 5* Location,331696305,Peter,2020,IJburg - Zeeburgereiland,52.37379,4.96641,Private room,109,2,34,2021-12-28,4.82,4.76,4.56,5,5,4.71,4.74,2,
41931770,Quiet base to explore Amsterdam,13265942,Kees,2014,Oud-Noord,52.39171,4.93022,Entire home/apt,80,5,1,2021-11-21,5,5,5,5,5,5,5,4,2
41936070,Volledige moderne familie woning met tuin,7393804,Denis,2013,Geuzenveld - Slotermeer,52.37458,4.82113,Entire home/apt,300,6,0,,,,,,,,,4,3
41942676,Prinsen apartment Amsterdam,89273051,Martin&Tina,2016,Centrum-Oost,52.36217,4.89395,Private room,150,2,27,2022-05-12,4.89,4.81,4.85,4.96,4.93,4.96,4.81,2,1
41942844,Modern spacious family home in Amstelveen,25848478,Brett,2015,Buitenveldert - Zuidas,52.30913,4.86242,Entire home/apt,250,5,0,,,,,,,,,6,4
41967924,Amazing luxurious 200 m2 loft in city centre *****,4456680,Superhost Neil,2012,Centrum-West,52.37654,4.88907,Entire home/apt,393,7,12,2021-11-09,4.67,4.5,4.5,4.92,4.83,5,4.75,4,3
41971923,Great ground floor room for 2 Amsterdam,138369331,Peter,2017,Watergraafsmeer,52.33533,4.93118,Private room,71,2,0,,,,,,,,,2,1
41972308,Ground floor room for two close to Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33514,4.93287,Private room,71,2,0,,,,,,,,,2,1
41972841,Boutique Style - Carriage House near Vondelpark,60471615,Elisa,2016,De Baarsjes - Oud-West,52.362602,4.876399,Entire home/apt,307,3,0,,,,,,,,,2,1
41978912,"Studio , near RAI Conference and metro Europaplein",332307863,Erick,2020,De Pijp - Rivierenbuurt,52.34388,4.89367,Entire home/apt,135,1,9,2022-05-02,4.78,5,4.89,5,5,4.89,4.67,2,1
41996133,COZY apartment in the CENTER with a BALCONY,332615005,Elena,2020,Oud-Oost,52.36005,4.9074,Entire home/apt,128,3,5,2022-04-24,5,4.8,5,5,4.8,4.8,4.6,4,1
41996520,A Loft kind of apartment in the nice area Old-West,97096943,Kane Pieter Jan,2016,De Baarsjes - Oud-West,52.36484,4.86671,Entire home/apt,108,5,0,,,,,,,,,2,1
42002434,Modern and Luxurious Studio | 10min to City Centre,331696305,Peter,2020,IJburg - Zeeburgereiland,52.37337,4.96672,Private room,65,2,25,2021-12-25,4.88,4.96,4.96,4.92,4.92,4.68,4.8,2,1
42008190,Comfy room for female travellers,1751718,Nicolette,2012,Oostelijk Havengebied - Indische Buurt,52.36623,4.93611,Private room,80,2,0,,,,,,,,,2,1
42015255,Stylish apartment in canal house in city centre,332905250,Annemieke,2020,Centrum-Oost,52.360874,4.898341,Private room,154,3,46,2022-05-29,4.98,4.98,4.98,5,5,5,4.89,2,1
42019965,"Modern apartment ✪  1 to 4 guests, ♕King Size Beds",211564566,Jur,2018,Bijlmer-Centrum,52.31874,4.95478,Private room,175,3,16,2022-05-29,5,5,5,5,4.94,4.88,4.81,4,2
42029273,Stylish and quiet ground floor city apartment,93718240,Simone,2016,Centrum-Oost,52.36755,4.91315,Entire home/apt,380,3,6,2022-05-21,5,4.8,5,5,5,4.8,5,4,3
42032862,Ground floor room for 4 near Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33499,4.93344,Private room,71,2,1,2020-02-12,0,,,,,,,4,1
42033895,Ground floor room for two near Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33519,4.93328,Private room,71,2,0,,,,,,,,,2,1
42034173,Great room for two near Amstel river Amsterdam south/east,138369331,Peter,2017,Watergraafsmeer,52.33673,4.93147,Private room,71,2,0,,,,,,,,,2,1
42035016,Lovely top floor room for two near Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33677,4.93309,Private room,71,2,0,,,,,,,,,2,1
42058295,Stunning canal penthouse  incl. FREE citytour!!!,99355470,Robin,2016,Centrum-Oost,52.36621,4.89658,Entire home/apt,425,2,3,2020-06-14,5,5,5,5,5,5,5,4,2
42061032,Romantic room in historic building,101492378,Olof,2016,De Baarsjes - Oud-West,52.37022,4.87201,Private room,55,2,48,2022-05-22,4.9,4.92,4.88,4.92,4.92,4.79,4.79,2,1
42109978,NEW! Private and stylish Casa - The Pijp,333355675,Marlon,2020,De Pijp - Rivierenbuurt,52.35748,4.89735,Private room,187,3,67,2022-05-27,4.67,4.84,4.66,4.91,4.87,4.79,4.33,2,1
42112141,Top appartement in het groene hart van Amsterdam,147344150,Sue,2017,Buitenveldert - Zuidas,52.32866,4.85797,Entire home/apt,76,1,0,,,,,,,,,2,1
42128777,Ruime twee etage woning met tuin naast Vondelpark,218441418,Michiel,2018,Zuid,52.35228,4.854425,Entire home/apt,298,3,1,2020-03-01,5,5,5,5,5,5,5,4,2
42130098,Empire suites garden view,163339448,Thijs,2017,Centrum-Oost,52.36208,4.89492,Private room,206,2,3,2022-05-06,5,5,5,5,4.67,5,5,2,1
42134255,9 Streets Cozy Room in the city centre,40669331,Ian,2015,Centrum-West,52.36937,4.88695,Private room,100,1,12,2020-08-21,4.92,4.83,4.83,5,5,5,4.75,2,1
42148562,Luxury Guesthouse Private Entrance & Free Parking!,334447642,Rachel,2020,Osdorp,52.35937,4.75571,Entire home/apt,99,2,59,2022-05-29,4.75,4.68,4.95,4.93,5,4.31,4.59,2,1
42150551,Unique floating house in Schoonship project!,4813139,Manon,2013,Oud-Noord,52.39464,4.90554,Entire home/apt,195,5,4,2022-05-09,5,5,4.75,5,5,5,4.75,4,3
